index,name,isin,url
1447,Invesco Income & Growth (UK) Z Inc,GB00B8N46P10,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GUYD/U/?specialunittype=ORDN&priipproductcode=
1467,Invesco UK Enhanced Index (UK) Z Inc,GB00BZ8GWZ35,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/N7CW/U/?specialunittype=ORDN&priipproductcode=
1487,iShares Environment & Low Carbon Tilt Real Estate Index D Acc,GB00B5BFJG71,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/G6IA/U/?specialunittype=ORDN&priipproductcode=
1507,iShares UK Equity ESG Screened and Optimised Index (UK) D Acc GBP,GB00BN08ZV03,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/V8UK/U/?specialunittype=ORDN&priipproductcode=
1527,Janus Henderson Emerging Markets Asia I Acc,GB0007681603,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/TU47/U/?specialunittype=ORDN&priipproductcode=
1547,Janus Henderson Global Short Duration Income (GBP) I Acc,GB00BGK8VR99,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/Q2EB/U/?specialunittype=ORDN&priipproductcode=
1567,Janus Henderson Multi-Manager Global Select I Acc,GB00B8B6NJ28,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/G5KI/U/?specialunittype=ORDN&priipproductcode=
1587,JGF-Jupiter Systematic Healthcare Innovation I Acc GBP,IE000SIKYYL9,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/ALNJX/DC/?specialunittype=ORDN&priipproductcode=
1607,JPM ASEAN Equity C Inc NAV GBP,LU0712206050,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/0MWG/DC/?specialunittype=ORDN&priipproductcode=
1627,JPM Europe (ex-UK) ESG Equity C Inc,GB00B235HR15,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BEG3/U/?specialunittype=ORDN&priipproductcode=
1647,JPM Global High Yield Bond C Gr Inc,GB00B235R159,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/0YDJ/U/?specialunittype=ORDN&priipproductcode=
1667,JPM JPM Unconstrained Bond I Gr Inc,GB00B3RJC594,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/F4H0/U/?specialunittype=ORDN&priipproductcode=
1687,JPM UK Equity Core E Net Inc,GB00B58L4H43,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MJR0/U/?specialunittype=ORDN&priipproductcode=
1707,JPM US Value C Dis NAV GBP,LU0822049622,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/F5HA/DC/?specialunittype=ORDN&priipproductcode=
1727,Jupiter Global Financial Innovation I Acc,GB00B58D9P37,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/09QG/U/?specialunittype=ORDN&priipproductcode=
1747,Jupiter Merian North American Equity Fund (IRL) I Acc GBP,IE00B8XWX876,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MZQN/DC/?specialunittype=ORDN&priipproductcode=
1767,Jupiter Monthly Income Bond I Acc GBP,GB00B1XG8W96,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/A3D9/U/?specialunittype=ORDN&priipproductcode=
1787,Jupiter UK Multi Cap Income I Acc GBP,GB00BRC7K525,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/AHM33/U/?specialunittype=ORDN&priipproductcode=
1807,L&G Cash Trust I Acc GBP,GB00B0CNHB64,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/LQ61/U/?specialunittype=ORDN&priipproductcode=
1827,L&G Future World ESG Screened and Selected Multi-Index 6 I Acc,GB00BMX5HR18,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/V8KR/U/?specialunittype=ORDN&priipproductcode=
