index,name,isin,url
618,BNY Mellon Global Equity Inst W Inc GBP,GB00B53Q5S23,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GP1T/U/?specialunittype=ORDN&priipproductcode=
623,BNY Mellon Global Infrastructure Income Inst W Acc,GB00BDR8GH68,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/PDHO/U/?specialunittype=ORDN&priipproductcode=
628,BNY Mellon Global Real Return GBP W Acc,IE00B8YWCK14,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I3LE/DC/?specialunittype=ORDN&priipproductcode=
633,BNY Mellon Inflation Linked Corporate Bond Institutional W Acc,GB00B8HY5051,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I8YO/U/?specialunittype=ORDN&priipproductcode=
638,BNY Mellon Long Term Global Equity Inst W Acc GBP,GB00B8K6W529,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GP1I/U/?specialunittype=ORDN&priipproductcode=
643,BNY Mellon Multi-Asset Diversified Return Inst W Acc,GB00B81C8395,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GPQQ/U/?specialunittype=ORDN&priipproductcode=
648,BNY Mellon Multi-Asset Income Inst W Acc,GB00BP851Q49,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/M40O/U/?specialunittype=ORDN&priipproductcode=
653,BNY Mellon Real Return (Responsible) Inst W Inc,GB00BD6DRF79,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/PAD1/U/?specialunittype=ORDN&priipproductcode=
658,BNY Mellon Responsible Horizons UK Corporate Bond Inst W Acc GBP,GB00B8KDLX41,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GP1W/U/?specialunittype=ORDN&priipproductcode=
663,BNY Mellon UK Income Inst W Inc,GB00B7W2G379,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GQ4N/U/?specialunittype=ORDN&priipproductcode=
668,BNY Mellon US Equity Income Inst W Inc,GB00BGV53J55,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/Q3WD/U/?specialunittype=ORDN&priipproductcode=
673,Brown Advisory US Flexible Equity B Hedged Dis GBP,IE00BYPJ0M18,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NOHH/O/?specialunittype=CHDG&priipproductcode=
678,Brown Advisory US Sustainable Growth B Dis GBP,IE00BF1T6X55,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O35A/O/?specialunittype=ORDN&priipproductcode=
683,Capital Group Emerging Markets Total Opportunities (LUX) Z GBP,LU0815117998,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I1PV/O/?specialunittype=ORDN&priipproductcode=
688,Capital Group Global Bond Zd GBP,LU0817826109,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/FAVM/O/?specialunittype=ORDN&priipproductcode=
693,Capital Group Global High Income Opportunities (LUX) Zd GBP,LU0817816480,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GVMX/O/?specialunittype=ORDN&priipproductcode=
698,Capital Group Investment Company of America (LUX) Zdh GBP,LU1378999145,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/E9KY/O/?specialunittype=CHDG&priipproductcode=
703,Capital Group New Perspective Fund (LUX) Z GBP,LU1295554916,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/E07B/O/?specialunittype=ORDN&priipproductcode=
708,Capital Group UK - Global Corporate Bond Fund P Dis GBP,GB00BMVGV299,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/ACVIK/U/?specialunittype=ORDN&priipproductcode=
713,Capital Group World Growth and Income (LUX) Zd GBP,LU1991132751,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QAWQ/O/?specialunittype=ORDN&priipproductcode=
718,Carmignac Portfolio Global Bond FW GBP Acc Hdg,LU0553413385,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/M0I6/O/?specialunittype=CHDG&priipproductcode=
723,CG Absolute Return Class Unhedged Share GBP,IE00BYQ69B30,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NYKT/O/?specialunittype=ORDN&priipproductcode=
728,CG AJ Bell Moderately Cautious I Acc,GB00BYW8VJ55,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NT3K/U/?specialunittype=ORDN&priipproductcode=
733,Chikara Indian Subcontinent S Unhedged GBP,IE00BL0BMT20,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/R0Z8/DC/?specialunittype=ORDN&priipproductcode=
738,Comgest Growth America U Acc GBP,IE00BGPZCP00,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QDK3/O/?specialunittype=ORDN&priipproductcode=
743,Comgest Growth Japan U Acc GBP,IE00BYYLQ199,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/PJZ2/O/?specialunittype=ORDN&priipproductcode=
